cia_id,cia_denominacion,indice_tiempo,titulos_pais_cotizacion_sin,titulos_pais_cotizacion_con,titulos_exterior,acciones_país_cotizacion_sin,acciones_país_cotizacion_con,acciones_exterior,fondos_comunes_inversion_pais,fondos_comunes_inversion_exterior,fideicomisos_pais,fideicomisos_exterior,obligaciones_negociables_pais,obligaciones_negociables_exterior,plazos_fijos_pais,plazos_fijos_exterior,prestamos_prendarios,prestamos_hipotecarios,prestamos_prevision_incobrabilidad,prestamos_sobre_polizas_vida,prestamos_sobre_valores,inversiones_pais_otras,inversiones_exterior_otras
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2022-07-01,0.0,25902632866.0,0.0,5373542032.0,0.0,0.0,20098602287.0,0.0,169000000.0,0.0,3881825710.0,0.0,392007192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2022-10-01,0.0,27931915878.0,0.0,6083680980.0,0.0,0.0,24245458876.0,0.0,197150000.0,0.0,5701295347.0,0.0,413841439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2023-01-01,0.0,30016566526.0,0.0,7038349449.0,0.0,0.0,29899751250.0,0.0,225200000.0,0.0,7295622930.0,0.0,435201028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2023-04-01,0.0,38337959157.0,0.0,9408726022.0,0.0,0.0,42088794539.0,0.0,292350000.0,0.0,10799152249.0,0.0,389583562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2023-07-01,0.0,46337829288.0,0.0,12115054306.0,0.0,0.0,56147128762.0,0.0,631700000.0,0.0,13283774599.0,0.0,1200049315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2023-10-01,0.0,85201778530.0,0.0,19267801197.0,0.0,0.0,109514567191.0,0.0,844150000.0,0.0,19981865645.0,0.0,474273972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2024-01-01,0.0,80160583595.0,0.0,26281807163.0,0.0,0.0,132411740308.0,0.0,1193450000.0,0.0,26635689981.0,0.0,516158904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2024-04-01,0.0,77675857014.0,0.0,30877258212.0,0.0,0.0,154532797354.0,0.0,1466650000.0,0.0,22434470642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2024-07-01,0.0,98304755829.0,0.0,32780462691.0,0.0,0.0,162181913065.0,0.0,1579150000.0,0.0,25278548444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2024-10-01,0.0,104682206869.0,0.0,38437022732.0,0.0,0.0,155606924649.0,0.0,1668150000.0,0.0,14500729697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2025-01-01,0.0,119406115771.0,0.0,42703717173.0,0.0,0.0,178861949246.0,0.0,1826000000.0,0.0,6835124423.0,0.0,3185378775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2025-04-01,0.0,141044538760.0,0.0,45557095251.0,0.0,0.0,180004827873.0,0.0,1910900000.0,0.0,4015421195.0,0.0,3362568693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,ALLIANZ ARGENTINA COMPAÑIA DE SEGUROS S.A.,2025-07-01,0.0,167425519723.0,0.0,42992885046.0,0.0,0.0,189356312642.0,0.0,1948450000.0,0.0,4571639757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2019-10-01,0.0,5803450771.0,0.0,8462200.0,0.0,0.0,718852111.0,0.0,0.0,0.0,1600889618.0,0.0,110384633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2020-01-01,0.0,6212445037.0,0.0,8462200.0,0.0,0.0,730910740.0,0.0,0.0,0.0,1875705047.0,0.0,178070260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2020-04-01,0.0,6899561216.0,0.0,18566642.0,0.0,0.0,1723462002.0,0.0,0.0,0.0,2335006053.0,0.0,191134746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2020-07-01,0.0,7327800468.0,0.0,19987907.0,0.0,0.0,1585342725.0,0.0,0.0,0.0,3509315463.0,0.0,164210530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2020-10-01,0.0,7789231291.0,0.0,22251948.0,0.0,0.0,797140088.0,0.0,0.0,0.0,5117188971.0,0.0,181061419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2021-01-01,0.0,7470394678.0,0.0,25134227.0,0.0,0.0,1267165895.0,0.0,0.0,0.0,5362979797.0,0.0,203174283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2021-04-01,0.0,7770603094.0,0.0,30696992.0,0.0,0.0,1373403263.0,0.0,0.0,0.0,6533461713.0,0.0,207159227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2021-07-01,0.0,8467969818.0,0.0,33546521.0,0.0,0.0,1660858187.0,0.0,0.0,0.0,6390539714.0,0.0,223300720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2021-10-01,0.0,8999680622.0,0.0,36964425.0,0.0,0.0,1719969305.0,0.0,50000000.0,0.0,7962009238.0,0.0,247617613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2022-01-01,0.0,9626035427.0,0.0,42904493.0,0.0,0.0,2675683715.0,0.0,57454784.0,0.0,8001323277.0,0.0,279058441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2022-04-01,0.0,7531158784.0,0.0,57499082.0,0.0,0.0,1659046034.0,0.0,62681249.0,0.0,9431948963.0,0.0,392642182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2022-07-01,0.0,10401648333.0,0.0,70135371.0,0.0,0.0,1850297742.0,0.0,68991898.0,0.0,10762066660.0,0.0,70556449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2022-10-01,0.0,10037359801.0,0.0,82264127.0,0.0,0.0,2856421450.0,0.0,72571842.0,0.0,12826697906.0,0.0,83942825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2023-01-01,0.0,12033789424.0,0.0,100142060.0,0.0,0.0,1936195391.0,0.0,85210429.0,0.0,14858884940.0,0.0,98422945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2023-04-01,0.0,15117852713.0,0.0,135187185.0,0.0,0.0,2902479542.0,0.0,111531812.0,0.0,19932700193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2023-07-01,0.0,18201411737.0,0.0,182261311.0,0.0,0.0,4276874177.0,0.0,151402643.0,0.0,28386920364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2023-10-01,0.0,34904523110.0,0.0,279386356.0,0.0,0.0,3783828457.0,0.0,244931243.0,0.0,46018731126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2024-01-01,0.0,46374679125.0,0.0,423610937.0,0.0,0.0,9596029658.0,0.0,286653090.0,0.0,54190167496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2024-04-01,0.0,63344258314.0,0.0,507211649.0,0.0,0.0,9929609072.0,0.0,300873323.0,0.0,43524214107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2024-07-01,0.0,67268939340.0,0.0,568741601.0,0.0,0.0,3681699894.0,0.0,313347009.0,0.0,44137104352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2024-10-01,0.0,79501471471.0,0.0,614399535.0,0.0,0.0,10181131489.0,0.0,325442593.0,0.0,41304123517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2025-01-01,0.0,68925096981.0,0.0,667048147.0,0.0,0.0,9434745027.0,0.0,355506053.0,0.0,32061458787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2025-04-01,0.0,74455871613.0,0.0,695894897.0,0.0,0.0,8720694950.0,0.0,371509058.0,0.0,17926367418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,ZURICH ASEGURADORA ARGENTINA S.A.,2025-07-01,0.0,64204652680.0,0.0,737427784.0,0.0,0.0,818685274.0,0.0,382839657.0,0.0,27994634335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2019-10-01,,64867119.0,,,3613576.0,,7454108.0,,32219.0,,,,,,,532057.0,,,,47847979.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-01-01,,91297040.0,,,2543565.0,,8103869.0,,,,,,,,,494966.0,,,,52747438.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-04-01,,99798636.0,,,3583002.0,,9030236.0,,,,,,,,,467870.0,,,,50261262.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-07-01,,107417999.0,,,3913810.0,,9626696.0,,,,,,,,,452672.0,,,,150389290.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2020-10-01,,171741710.0,,,4832703.0,,10312620.0,,,,,,,,,446535.0,,,,158301376.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-01-01,,148426691.0,,,651530.0,,103246118.0,,,,,,,,,371733301.0,,,,170202852.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-04-01,,88623517.0,,,651530.0,,117120433.0,,,,,,,,,353151542.0,,,,182296063.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-07-01,,38796379.0,,,651530.0,,131794441.0,,,,,,,,,334494875.0,,,,212793782.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2021-10-01,,110107130.0,,,651530.0,,122421093.0,,,,,,,,,260139216.0,,,,227347965.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-01-01,,134389643.0,,,651530.0,,45105492.0,,,,,,,,,222990363.0,,,,268581067.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-04-01,,53086800.0,,,651530.0,,86945712.0,,,,,,,,,274787537.0,,,,277159600.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-07-01,,79847028.0,,,651530.0,,93100076.0,,,,,,,,,142553731.0,,,,286405819.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2022-10-01,,,,,651530.0,,219854693.0,,,,,,,,,142544696.0,,,,286405819.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-01-01,,90509399.0,,,651530.0,,215393718.0,,,,,,,,,64845661.0,,,,354148038.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-04-01,,182591839.0,,,651530.0,,154692667.0,,,,,,,,,64835708.0,,,,446233489.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-07-01,,267031086.0,,,651530.0,,127587320.0,,,,,,,,,234245132.0,,,,521154629.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2023-10-01,,441873913.0,,,651530.0,,417005252.0,,,,,,,,,30313680.0,,,,1058242163.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-01-01,,3644255504.0,,,651530.0,,750367694.0,,,,,,,,,,,,,2702184982.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-04-01,,486444686.0,,,651530.0,,385840512.0,,,,,,,,,,,,,773357618.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-07-01,,609723.0,,,651530.0,,655893636.0,,,,,,,,,,,,,942080595.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2024-10-01,,216997239.0,,,651530.0,,524519718.0,,,,,,,,,,,,,601084750.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2025-01-01,,680200.0,,,,,953662207.0,,,,,,,,,,,,,611538400.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2025-04-01,,,,,,,1757637579.0,,,,,,,,,,,,,642864900.0,
40,PRUDENCIA COMPAÑIA ARGENTINA DE SEGUROS GENERALES SOCIEDAD ANÓNIMA,2025-07-01,,1226950500.0,,,,,3287346564.0,,,,,,,,,,,,,657992950.0,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2019-10-01,,167292343.0,,133031650.0,38332051.0,,537738538.0,40417.0,,,42844038.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2020-01-01,,126382208.0,,110891786.0,24088187.0,,436700674.0,40417.0,,,47075871.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2020-04-01,,141347213.0,,110891786.0,39249415.0,,572189134.0,40417.0,,,44948014.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2020-07-01,,197684024.0,,172372452.0,,,735697988.0,43309.0,,,49619216.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2020-10-01,,338800015.0,,191623670.0,18412783.0,,608420875.0,47852.0,,,53716116.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2021-01-01,,305219567.0,,197402096.0,17569668.0,,680611920.0,52326.0,,,16646227.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2021-04-01,,360705614.0,,185819522.0,18553339.0,,720700757.0,8892.0,,,0.0,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2021-07-01,,491369070.0,,264770230.0,35383896.0,,758077286.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2021-10-01,,482673187.0,,342534630.0,63906779.0,,738773579.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2022-01-01,,440515782.0,,356741300.0,74779913.0,,747795140.0,,,,,,31436123.0,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2022-04-01,,383223913.0,,324657205.0,75809052.0,,947824760.0,,,,,,35046442.0,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2022-07-01,,562395699.0,,341571688.0,69103032.0,,1130481230.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2022-10-01,,786546350.0,,404437224.0,0.0,,1181791048.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2023-01-01,,779647693.0,,620844257.0,0.0,,1454339256.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2023-04-01,,953095022.0,,881697508.0,0.0,,1691213690.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2023-07-01,,1190578124.0,,1304515785.0,39787047.0,,1910194789.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2023-10-01,,3129986285.0,,2145037974.0,0.0,,3066794911.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2024-01-01,,2660067298.0,,3077060213.0,0.0,,3590398078.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2024-04-01,,3561257686.0,,2948982868.0,0.0,,3109848589.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2024-07-01,,3452300538.0,,2907318597.0,,,3457039161.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2024-10-01,,4347162737.0,,2904691745.0,110557137.0,,3515003073.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2025-01-01,,4215309007.0,,2925609768.0,101435623.0,,4853093547.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2025-04-01,,4203379034.0,,2058977545.0,83687137.0,,4873675562.0,,,,,,,,,,,,,,
44,LA EQUITATIVA DEL PLATA SOCIEDAD ANONIMA DE SEGUROS,2025-07-01,,3951253425.0,,2372307866.0,150743634.0,,5608797292.0,,,,,,,,,,,,,,
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2019-10-01,0.0,81506798.0,0.0,0.0,0.0,0.0,54779529.0,0.0,0.0,0.0,0.0,0.0,320421.0,0.0,0.0,0.0,0.0,0.0,0.0,88382617.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2020-01-01,0.0,88216282.0,0.0,0.0,0.0,0.0,57865233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92576087.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2020-04-01,0.0,96317981.0,0.0,0.0,0.0,0.0,77563967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145243497.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2020-07-01,0.0,104229458.0,0.0,0.0,0.0,0.0,81671848.0,0.0,0.0,0.0,0.0,0.0,3209814.0,0.0,0.0,0.0,0.0,0.0,0.0,194993649.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2020-10-01,0.0,114588714.0,0.0,0.0,0.0,0.0,84524117.0,0.0,0.0,0.0,0.0,0.0,3464285.0,0.0,0.0,0.0,0.0,0.0,0.0,198611201.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2021-01-01,0.0,127135087.0,0.0,0.0,0.0,0.0,98344618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203457907.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2021-04-01,0.0,137279088.0,0.0,0.0,0.0,0.0,93471201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231396963.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2021-07-01,0.0,146811823.0,0.0,0.0,0.0,0.0,84893903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246643645.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2021-10-01,0.0,156748499.0,0.0,0.0,0.0,0.0,91813041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276403924.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2022-01-01,0.0,171751875.0,0.0,0.0,0.0,0.0,88518813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269459514.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2022-04-01,0.0,198556922.0,0.0,0.0,0.0,0.0,97012005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347633280.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2022-07-01,0.0,75885749.0,0.0,0.0,0.0,0.0,44050123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,432738967.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2022-10-01,0.0,69297392.0,0.0,0.0,0.0,0.0,51333107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512888663.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2023-01-01,0.0,63055445.0,0.0,0.0,0.0,0.0,69869862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591938732.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2023-04-01,0.0,144012701.0,0.0,0.0,0.0,0.0,75062042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559760557.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2023-07-01,0.0,154004387.0,0.0,0.0,0.0,0.0,20552790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1795034065.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2023-10-01,0.0,356113867.0,0.0,0.0,0.0,0.0,14041071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169765612.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2024-01-01,,124229987.0,,,,,17355696.0,,,,,,,,,,,,,1129787992.0,
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2024-04-01,0.0,126770111.0,0.0,0.0,0.0,0.0,20473162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454284292.0,0.0
57,CALEDONIA ARGENTINA COMPAÑIA DE SEGUROS SOCIEDAD ANONIMA,2024-07-01,0.0,139010783.0,0.0,0.0,0.0,0.0,22489424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340140941.0,0.0
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2019-10-01,,493238165.0,,669.0,,,73264569.0,,,,6465085.0,,81075502.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2020-01-01,,518333484.0,,669.0,,,89398391.0,,,,3712385.0,,35721209.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2020-04-01,,610606254.0,,669.0,,,110576728.0,,,,3188304.0,,10604941.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2020-07-01,,653352603.0,,669.0,,,177761638.0,,,,3096010.0,,11404507.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2020-10-01,,707085308.0,,669.0,,,214025574.0,,,,3111473.0,,12031244.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2021-01-01,,756295290.0,,669.0,,,259938439.0,,,,0.0,,10040187.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2021-04-01,,800075118.0,,669.0,,,330371535.0,,,,0.0,,1558453.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2021-07-01,,833312687.0,,669.0,,,452692062.0,,,,,,2717637.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2021-10-01,,871310620.0,,669.0,,,396908622.0,,69412000.0,,,,0.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2022-01-01,,921217049.0,,669.0,,,406356788.0,,78115300.0,,,,0.0,,,,,,,,
64,COMPAÑIA ARGENTINA DE SEGUROS VICTORIA SOCIEDAD ANONIMA,2022-04-01,,1085155407.0,,669.0,,,346882088.0,,80668000.0,,,,0.0,,,,,,,,
